"","variable","Heuchera_bracteata_avg"
"1",-60,0
"2",-56.8367346938776,2.06008246165258e-05
"3",-53.6734693877551,0.000116824823121041
"4",-50.5102040816327,0.000887231613619087
"5",-47.3469387755102,0.000963934645529029
"6",-44.1836734693878,0.00131331257714103
"7",-41.0204081632653,0.00290022160284319
"8",-37.8571428571429,0.00387686023436488
"9",-34.6938775510204,0.00506272956159574
"10",-31.530612244898,0.0111568389578829
"11",-28.3673469387755,0.0113113636878946
"12",-25.2040816326531,0.0128758458416519
"13",-22.0408163265306,0.0174073740914486
"14",-18.8775510204082,0.0211494893205949
"15",-15.7142857142857,0.0250229386244762
"16",-12.5510204081633,0.0345962287313425
"17",-9.38775510204081,0.0303380225918058
"18",-6.22448979591837,0.0309938819476272
"19",-3.06122448979592,0.0353656209000926
"20",0.102040816326536,0.0371586342472001
"21",3.26530612244898,0.0374180916723581
"22",6.42857142857143,0.0416034113997834
"23",9.59183673469389,0.0328140706112859
"24",12.7551020408163,0.0280863250965794
"25",15.9183673469388,0.0260634857150474
"26",19.0816326530612,0.0292065684504533
"27",22.2448979591837,0.0318562471236032
"28",25.4081632653061,0.0318566270735015
"29",28.5714285714286,0.0439506523766261
"30",31.734693877551,0.0356962079999918
"31",34.8979591836735,0.0332120066927816
"32",38.0612244897959,0.0362063078591884
"33",41.2244897959184,0.0403819993229118
"34",44.3877551020408,0.0347496743075874
"35",47.5510204081633,0.0414695036786677
"36",50.7142857142857,0.0311448861922231
"37",53.8775510204082,0.02751322485862
"38",57.0408163265306,0.0259787982918738
"39",60.2040816326531,0.0200813533304447
"40",63.3673469387755,0.0200736772820137
"41",66.530612244898,0.0210402279392
"42",69.6938775510204,0.0142954407140703
"43",72.8571428571429,0.0122672263329328
"44",76.0204081632653,0.00859127291752036
"45",79.1836734693878,0.00575535049687671
"46",82.3469387755102,0.0038440827008832
"47",85.5102040816327,0.00197650021521789
"48",88.6734693877551,0.00032596454635177
"49",91.8367346938776,2.28599765570081e-05
"50",95,0
