"","variable","diplomenziesii_avg"
"1",2,0
"2",3.36734693877551,0.00110979589236606
"3",4.73469387755102,0.00488275759625444
"4",6.10204081632653,0.0118893218624304
"5",7.46938775510204,0.0181131709236852
"6",8.83673469387755,0.0472537970608815
"7",10.2040816326531,0.0544382853462276
"8",11.5714285714286,0.0627477944113912
"9",12.9387755102041,0.0682703921166768
"10",14.3061224489796,0.0628575826025219
"11",15.6734693877551,0.0988097530923439
"12",17.0408163265306,0.0614812588184967
"13",18.4081632653061,0.0871740167931515
"14",19.7755102040816,0.056383229779616
"15",21.1428571428571,0.0680349037721884
"16",22.5102040816327,0.0474398509297143
"17",23.8775510204082,0.0561493817711108
"18",25.2448979591837,0.0454938611701253
"19",26.6122448979592,0.0302257728062525
"20",27.9795918367347,0.0262406860971581
"21",29.3469387755102,0.0275074211633655
"22",30.7142857142857,0.0159323722726941
"23",32.0816326530612,0.0151151600750674
"24",33.4489795918367,0.0075166649845833
"25",34.8163265306122,0.00862612947718521
"26",36.1836734693878,0.00478410466037835
"27",37.5510204081633,0.0028763501200693
"28",38.9183673469388,0.00328795062583367
"29",40.2857142857143,0.00136336376628185
"30",41.6530612244898,0.00163976186988722
"31",43.0204081632653,0.000690092245971978
"32",44.3877551020408,0.000600969413648576
"33",45.7551020408163,0.000584409001604574
"34",47.1224489795918,0.000176904363108163
"35",48.4897959183673,0.000157515381508263
"36",49.8571428571429,9.77883368002108e-05
"37",51.2244897959184,3.20611529275961e-05
"38",52.5918367346939,1.5368246492286e-05
"39",53.9591836734694,0
"40",55.3265306122449,0
"41",56.6938775510204,0
"42",58.0612244897959,0
"43",59.4285714285714,0
"44",60.7959183673469,0
"45",62.1632653061224,0
"46",63.530612244898,0
"47",64.8979591836735,0
"48",66.265306122449,0
"49",67.6326530612245,0
"50",69,0
