"","variable","Heuchera_parishii_avg"
"1",0,0.891629274968062
"2",1.44897959183673,0.00689188907653082
"3",2.89795918367347,0.0112427964202409
"4",4.3469387755102,0.00873328172141632
"5",5.79591836734694,0.0103095876536743
"6",7.24489795918367,0.0152566186469287
"7",8.69387755102041,0.021154183443587
"8",10.1428571428571,0.00313293454691092
"9",11.5918367346939,0.00350299317135819
"10",13.0408163265306,0.00441047976874345
"11",14.4897959183673,0.00947002667471563
"12",15.9387755102041,0.00307204875790687
"13",17.3877551020408,0.00547101342284556
"14",18.8367346938776,0.00116443818135999
"15",20.2857142857143,0.000523473988484635
"16",21.734693877551,1.53140289211733e-05
"17",23.1836734693878,0.000881335840441451
"18",24.6326530612245,0.000788182398474389
"19",26.0816326530612,1.30418432005442e-05
"20",27.530612244898,0.000548672129657204
"21",28.9795918367347,7.61328227237124e-05
"22",30.4285714285714,0.000172817578315204
"23",31.8775510204082,6.01232676058719e-06
"24",33.3265306122449,0.00150837506050813
"25",34.7755102040816,6.39888476362779e-06
"26",36.2244897959184,6.899421557073e-07
"27",37.6734693877551,4.94845863850853e-06
"28",39.1224489795918,6.35090707202429e-07
"29",40.5714285714286,4.64687330264326e-06
"30",42.0204081632653,6.3008284765901e-08
"31",43.469387755102,7.42037531104575e-08
"32",44.9183673469388,5.01044045716725e-08
"33",46.3673469387755,1.63616287958596e-07
"34",47.8163265306122,9.0608876496107e-08
"35",49.265306122449,1.70960781898272e-08
"36",50.7142857142857,7.11236128276592e-06
"37",52.1632653061225,9.29238592076556e-08
"38",53.6122448979592,8.70179936086394e-09
"39",55.0612244897959,0
"40",56.5102040816327,1.93038203240604e-08
"41",57.9591836734694,7.06879045741673e-09
"42",59.4081632653061,2.85991531341635e-08
"43",60.8571428571429,0
"44",62.3061224489796,1.08264036660016e-10
"45",63.7551020408163,9.20205955272728e-09
"46",65.2040816326531,1.0387644586853e-08
"47",66.6530612244898,7.55187636532483e-09
"48",68.1020408163265,0
"49",69.5510204081633,8.22984801704971e-10
"50",71,6.09444780621187e-10
